Player,Nation,Squad,Comp,Age,90s,Gls,Ast,xG,npxG,xA,SCA,Sh,SoT,SoT%,Cmp,Cmp%,PrgP,KP,PPA,CrsPA,Carries,PrgC,PrgR,CPA,PrgDist,Tkl,TklW,Int,Blocks,Mis,Dis,Fld,Err
Ellyes Skhiri,tn TUN,Eint Frankfurt,de Bundesliga,29.0,24.8,0.04032258064516129,0.08064516129032258,0.0564516129032258,0.0564516129032258,0.08064516129032258,1.9758064516129032,0.5241935483870968,0.08064516129032258,15.4,46.49193548387097,88.5,4.233870967741935,0.8870967741935484,0.7258064516129032,0.0,33.185483870967744,0.6854838709677419,1.0887096774193548,0.12096774193548386,67.45967741935483,1.6129032258064515,0.8870967741935484,1.25,1.2096774193548387,1.0080645161290323,0.282258064516129,0.04032258064516129,0.16129032258064516
Elvis Rexhbeçaj,xk KVX,Augsburg,de Bundesliga,26.0,19.8,0.050505050505050504,0.050505050505050504,0.0707070707070707,0.0707070707070707,0.10101010101010101,2.8282828282828283,1.4646464646464645,0.25252525252525254,17.2,23.686868686868685,70.0,4.747474747474747,0.8080808080808081,1.1616161616161615,0.10101010101010101,23.383838383838384,1.5656565656565655,4.141414141414141,0.40404040404040403,49.39393939393939,1.3636363636363635,0.9595959595959596,0.8080808080808081,2.0202020202020203,1.5656565656565655,1.2626262626262625,0.15151515151515152,0.050505050505050504
Emile Smith Rowe,eng ENG,Fulham,eng Premier League,24.0,22.7,0.2643171806167401,0.13215859030837004,0.19823788546255508,0.19823788546255508,0.0881057268722467,3.2158590308370045,1.6299559471365639,0.4845814977973568,29.7,40.61674008810573,90.1,5.550660792951542,1.0572687224669604,0.6607929515418502,0.04405286343612335,34.31718061674009,2.3348017621145374,5.594713656387666,0.5286343612334802,85.11013215859032,1.3656387665198237,0.7929515418502203,0.4845814977973568,0.9691629955947136,1.5859030837004406,0.7929515418502203,0.0881057268722467,0.0
Enzo Barrenechea,ar ARG,Valencia,es La Liga,23.0,24.3,0.0411522633744856,0.0823045267489712,0.053497942386831275,0.053497942386831275,0.04526748971193416,1.8518518518518519,0.6584362139917695,0.12345679012345678,18.8,48.148148148148145,86.5,5.185185185185185,0.6172839506172839,0.28806584362139914,0.0,31.358024691358025,0.8641975308641975,0.6584362139917695,0.0,62.34567901234568,2.3456790123456788,1.2345679012345678,1.1522633744855966,1.2345679012345678,0.9465020576131687,0.7407407407407407,0.1646090534979424,0.0411522633744856
Enzo Fernández,ar ARG,Chelsea,eng Premier League,23.0,32.7,0.18348623853211007,0.21406727828746175,0.18654434250764523,0.18654434250764523,0.18960244648318042,4.4954128440366965,1.620795107033639,0.6116207951070336,37.7,46.42201834862385,79.9,6.483180428134556,2.3547400611620795,1.2538226299694188,0.21406727828746175,37.03363914373088,1.8348623853211008,3.8532110091743115,0.2752293577981651,83.63914373088684,1.9877675840978593,1.0091743119266054,0.39755351681957185,1.3149847094801221,0.8868501529051988,0.856269113149847,0.12232415902140671,0.12232415902140671
Exequiel Palacios,ar ARG,Leverkusen,de Bundesliga,25.0,12.8,0.078125,0.46875,0.1171875,0.1171875,0.18749999999999997,3.671875,1.015625,0.625,61.5,72.03125,90.1,7.578125,2.1875,1.484375,0.15625,51.5625,1.171875,3.125,0.078125,75.703125,1.71875,1.171875,1.015625,1.09375,1.328125,1.5625,0.0,0.078125
Fabián Ruiz Peña,es ESP,Paris S-G,fr Ligue 1,28.0,21.4,0.1869158878504673,0.23364485981308414,0.20093457943925233,0.20093457943925233,0.2383177570093458,4.158878504672898,2.0093457943925235,0.5607476635514019,27.9,68.13084112149534,89.6,9.57943925233645,1.6822429906542058,1.6822429906542058,0.14018691588785048,48.45794392523365,2.196261682242991,4.299065420560748,0.3738317757009346,127.89719626168225,1.7289719626168225,1.1214953271028039,0.7476635514018692,1.1682242990654206,1.1214953271028039,0.7476635514018692,0.0,0.04672897196261683
Faustino Anjorin,eng ENG,Empoli,it Serie A,22.0,12.4,0.16129032258064516,0.24193548387096772,0.07258064516129033,0.07258064516129033,0.08870967741935484,2.5806451612903225,1.8548387096774193,0.564516129032258,30.4,28.629032258064516,80.5,4.435483870967742,1.3709677419354838,1.0483870967741935,0.08064516129032258,26.370967741935484,2.258064516129032,2.82258064516129,0.48387096774193544,84.11290322580645,2.338709677419355,1.0483870967741935,1.0483870967741935,1.4516129032258065,2.0161290322580645,0.8870967741935484,0.16129032258064516,0.0
Federico Valverde,uy URU,Real Madrid,es La Liga,26.0,33.7,0.17804154302670622,0.11869436201780414,0.08011869436201781,0.08011869436201781,0.09495548961424333,2.58160237388724,1.691394658753709,0.6528189910979227,38.6,59.64391691394658,89.9,6.706231454005934,1.1572700296735905,0.9198813056379821,0.05934718100890207,45.25222551928783,1.9584569732937684,2.2551928783382786,0.14836795252225518,121.18694362017803,1.4836795252225519,0.890207715133531,1.632047477744807,1.1275964391691393,1.0385756676557862,0.029673590504451036,0.0,0.029673590504451036
Felix Nmecha,de GER,Dortmund,de Bundesliga,23.0,16.8,0.23809523809523808,0.05952380952380952,0.07738095238095238,0.07738095238095238,0.06547619047619048,1.9047619047619047,1.0714285714285714,0.35714285714285715,33.3,47.26190476190476,87.9,5.059523809523809,0.8333333333333333,0.7142857142857143,0.0,37.61904761904762,1.25,1.607142857142857,0.23809523809523808,85.53571428571428,2.0238095238095237,1.3095238095238095,1.369047619047619,1.1904761904761905,1.130952380952381,0.8333333333333333,0.11904761904761904,0.05952380952380952
Florian Tardieu,fr FRA,Saint-Étienne,fr Ligue 1,32.0,13.9,0.14388489208633093,0.28776978417266186,0.043165467625899276,0.043165467625899276,0.11510791366906475,3.237410071942446,1.1510791366906474,0.2158273381294964,18.8,62.51798561151079,85.8,10.0,1.3669064748201438,1.7266187050359711,0.0,43.02158273381295,0.7913669064748201,3.1654676258992804,0.0,74.46043165467626,1.2949640287769784,1.0071942446043165,1.079136690647482,1.2949640287769784,1.079136690647482,0.6474820143884892,0.14388489208633093,0.0
Flynn Downes,eng ENG,Southampton,eng Premier League,25.0,23.9,0.041841004184100423,0.0,0.02510460251046025,0.02510460251046025,0.058577405857740586,1.2970711297071131,0.4184100418410042,0.12552301255230125,30.0,41.96652719665272,90.4,2.761506276150628,0.6276150627615064,0.502092050209205,0.0,26.82008368200837,1.2133891213389123,1.2133891213389123,0.1673640167364017,76.40167364016737,2.0502092050209204,1.0460251046025104,1.3389121338912136,1.1715481171548119,0.6276150627615064,0.7112970711297072,0.0,0.1673640167364017
Fran Beltrán,es ESP,Celta Vigo,es La Liga,25.0,26.9,0.07434944237918216,0.03717472118959108,0.03717472118959108,0.03717472118959108,0.06691449814126395,1.5985130111524164,0.8550185873605949,0.14869888475836432,17.4,48.81040892193309,88.6,5.650557620817844,0.5576208178438662,0.5204460966542751,0.03717472118959108,35.353159851301115,1.0408921933085502,1.0780669144981414,0.07434944237918216,79.44237918215613,1.858736059479554,1.3011152416356877,0.966542750929368,0.966542750929368,0.8550185873605949,0.8178438661710038,0.0,0.14869888475836432
Frenkie de Jong,nl NED,Barcelona,es La Liga,27.0,12.7,0.15748031496062992,0.15748031496062992,0.05511811023622047,0.05511811023622047,0.15748031496062992,3.3858267716535435,0.3937007874015748,0.2362204724409449,60.0,85.35433070866142,94.4,9.448818897637796,1.6535433070866143,0.9448818897637796,0.0,64.1732283464567,2.834645669291339,1.8897637795275593,0.07874015748031496,207.08661417322836,1.4960629921259843,0.8661417322834646,0.9448818897637796,0.7086614173228347,0.3937007874015748,0.5511811023622047,0.0,0.07874015748031496
Gianluca Busio,us USA,Venezia,it Serie A,22.0,28.0,0.07142857142857142,0.0,0.08571428571428572,0.08571428571428572,0.0642857142857143,2.3214285714285716,1.2857142857142858,0.25,19.4,24.857142857142858,75.9,3.392857142857143,1.0,0.8928571428571429,0.14285714285714285,26.678571428571427,2.142857142857143,4.821428571428571,0.17857142857142858,80.32142857142857,1.6428571428571428,1.1071428571428572,0.6785714285714286,1.2857142857142858,1.9285714285714286,1.1428571428571428,0.17857142857142858,0.0
Giovanni Fabbian,it ITA,Bologna,it Serie A,21.0,11.4,0.2631578947368421,0.08771929824561403,0.20175438596491227,0.20175438596491227,0.05263157894736842,1.6666666666666665,1.8421052631578947,0.43859649122807015,23.8,13.24561403508772,71.9,1.4912280701754386,0.7894736842105263,0.43859649122807015,0.08771929824561403,17.36842105263158,1.2280701754385965,3.7719298245614032,0.43859649122807015,31.228070175438596,0.8771929824561403,0.5263157894736842,0.17543859649122806,0.6140350877192983,2.631578947368421,1.5789473684210527,0.08771929824561403,0.0
Giuliano Simeone,ar ARG,Atlético Madrid,es La Liga,21.0,21.4,0.09345794392523366,0.28037383177570097,0.10280373831775702,0.10280373831775702,0.2196261682242991,2.336448598130841,1.0280373831775702,0.3271028037383178,31.8,28.037383177570096,75.5,2.2897196261682247,1.1214953271028039,1.2616822429906542,0.4672897196261683,30.46728971962617,3.2242990654205608,8.83177570093458,1.1214953271028039,83.3177570093458,1.2616822429906542,0.6074766355140188,0.6542056074766356,1.0280373831775702,2.5700934579439254,0.9345794392523366,0.14018691588785048,0.04672897196261683
Granit Xhaka,ch SUI,Leverkusen,de Bundesliga,31.0,32.1,0.06230529595015576,0.21806853582554517,0.028037383177570093,0.028037383177570093,0.1588785046728972,3.7383177570093458,0.6542056074766355,0.09345794392523364,14.3,78.75389408099689,89.7,9.906542056074766,1.557632398753894,1.2461059190031152,0.18691588785046728,50.18691588785047,1.308411214953271,2.2429906542056073,0.0,93.5202492211838,1.4953271028037383,0.8099688473520249,0.37383177570093457,0.9345794392523364,0.5607476635514018,0.43613707165109034,0.06230529595015576,0.18691588785046728
Guido Rodríguez,ar ARG,West Ham,eng Premier League,30.0,12.8,0.0,0.078125,0.015625,0.015625,0.015625,0.9375,0.625,0.078125,12.5,37.5,84.4,2.578125,0.3125,0.078125,0.0,25.546875,0.3125,0.546875,0.15625,37.578125,2.8125,1.484375,1.015625,1.796875,0.3125,0.546875,0.0,0.078125
Gvidas Gineitis,lt LTU,Torino,it Serie A,20.0,15.9,0.18867924528301885,0.06289308176100629,0.08176100628930817,0.08176100628930817,0.13836477987421383,2.452830188679245,1.8238993710691824,0.5031446540880503,27.6,25.09433962264151,74.7,2.2641509433962264,1.320754716981132,0.44025157232704404,0.12578616352201258,24.40251572327044,0.9433962264150944,2.7044025157232703,0.25157232704402516,51.9496855345912,1.572327044025157,0.9433962264150944,1.1320754716981132,1.0062893081761006,1.572327044025157,0.6289308176100629,0.12578616352201258,0.0
Hakan Çalhanoğlu,tr TUR,Inter,it Serie A,30.0,21.6,0.23148148148148145,0.27777777777777773,0.20370370370370372,0.06018518518518518,0.25925925925925924,4.583333333333333,1.9444444444444444,0.5555555555555555,28.6,67.77777777777777,86.6,8.00925925925926,2.268518518518518,1.2962962962962963,0.5092592592592592,53.24074074074074,2.4074074074074074,2.361111111111111,0.27777777777777773,143.79629629629628,1.9907407407407407,1.0648148148148147,0.8333333333333333,0.787037037037037,0.9722222222222222,0.41666666666666663,0.0,0.0
Hamed Junior Traorè,ci CIV,Auxerre,fr Ligue 1,24.0,23.3,0.4291845493562232,0.08583690987124463,0.33905579399141633,0.33905579399141633,0.12017167381974247,3.0472103004291844,2.9184549356223175,1.1587982832618025,39.7,20.34334763948498,74.1,4.24892703862661,1.1587982832618025,1.1587982832618025,0.2145922746781116,26.394849785407725,2.832618025751073,6.266094420600858,0.815450643776824,80.51502145922747,1.759656652360515,0.8583690987124464,0.34334763948497854,0.6008583690987124,3.004291845493562,2.2746781115879826,0.2575107296137339,0.0
Hamza Rafia,tn TUN,Lecce,it Serie A,25.0,11.8,0.0,0.0,0.0423728813559322,0.0423728813559322,0.11016949152542373,3.0508474576271185,0.847457627118644,0.1694915254237288,20.0,34.66101694915254,77.6,4.322033898305085,1.3559322033898304,1.271186440677966,0.5084745762711864,26.864406779661014,1.1016949152542372,2.711864406779661,0.1694915254237288,56.101694915254235,3.7288135593220337,2.2881355932203387,0.3389830508474576,0.5932203389830508,1.7796610169491525,1.694915254237288,0.0847457627118644,0.0847457627118644
Han-Noah Massengo,fr FRA,Auxerre,fr Ligue 1,23.0,11.6,0.0,0.0,0.034482758620689655,0.034482758620689655,0.05172413793103448,1.0344827586206897,0.5172413793103449,0.25862068965517243,50.0,32.327586206896555,84.7,2.413793103448276,0.25862068965517243,0.25862068965517243,0.1724137931034483,29.74137931034483,1.120689655172414,1.120689655172414,0.1724137931034483,68.1896551724138,1.4655172413793105,0.9482758620689655,1.4655172413793105,1.0344827586206897,0.9482758620689655,0.9482758620689655,0.1724137931034483,0.1724137931034483
Hans Nicolussi Caviglia,it ITA,Venezia,it Serie A,24.0,31.8,0.12578616352201258,0.06289308176100629,0.07547169811320754,0.07547169811320754,0.07232704402515723,2.0754716981132075,1.6666666666666665,0.6289308176100629,37.7,35.18867924528302,79.3,4.40251572327044,0.9119496855345912,0.4716981132075472,0.031446540880503145,28.333333333333332,0.6289308176100629,0.6918238993710691,0.031446540880503145,53.58490566037736,1.4779874213836477,0.8805031446540881,0.8805031446540881,1.2264150943396226,1.2578616352201257,1.1635220125786163,0.0,0.06289308176100629
Haris Belkebla,dz ALG,Angers,fr Ligue 1,30.0,19.9,0.0,0.05025125628140704,0.0050251256281407045,0.0050251256281407045,0.015075376884422112,0.7035175879396985,0.15075376884422112,0.0,0.0,36.53266331658292,87.6,3.4673366834170856,0.2512562814070352,0.15075376884422112,0.0,28.04020100502513,0.4020100502512563,0.7537688442211056,0.05025125628140704,53.06532663316583,2.814070351758794,1.9095477386934674,1.7587939698492463,1.5075376884422111,1.35678391959799,0.5025125628140704,0.0,0.05025125628140704
Harry Winks,eng ENG,Leicester City,eng Premier League,28.0,17.1,0.0,0.11695906432748537,0.011695906432748537,0.011695906432748537,0.08771929824561403,2.280701754385965,0.5847953216374269,0.23391812865497075,40.0,53.21637426900585,87.1,5.906432748538011,0.9941520467836257,0.4093567251461988,0.29239766081871343,40.70175438596491,1.111111111111111,0.6432748538011696,0.0,89.00584795321636,1.4035087719298245,0.6432748538011696,0.5263157894736842,1.111111111111111,0.7602339181286549,0.4678362573099415,0.05847953216374269,0.0
Henrikh Mkhitaryan,am ARM,Inter,it Serie A,35.0,26.6,0.03759398496240601,0.15037593984962405,0.05639097744360902,0.05639097744360902,0.15413533834586465,3.796992481203007,0.8646616541353384,0.07518796992481203,8.7,49.849624060150376,87.4,7.481203007518797,1.0902255639097744,1.9924812030075187,0.18796992481203006,38.94736842105263,2.706766917293233,3.496240601503759,0.48872180451127817,105.22556390977444,1.6165413533834585,0.9022556390977443,0.6390977443609023,1.0902255639097744,1.0150375939849623,0.5639097744360902,0.03759398496240601,0.0
Hernani,br BRA,Parma,it Serie A,30.0,14.7,0.20408163265306123,0.20408163265306123,0.19047619047619047,0.034013605442176874,0.08843537414965986,2.925170068027211,1.1564625850340136,0.20408163265306123,17.6,31.496598639455783,75.3,5.306122448979592,1.7006802721088436,0.9523809523809524,0.1360544217687075,28.50340136054422,1.9727891156462587,2.7210884353741496,0.20408163265306123,84.14965986394559,3.197278911564626,1.7687074829931975,1.2925170068027212,1.7687074829931975,1.5646258503401362,0.8163265306122449,0.1360544217687075,0.06802721088435375
